"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","一個月走勢圖","三個月走勢圖","一年走勢圖","三年走勢圖"
"546",="8933","愛地雅","櫃","10/12","","10.2","0","0","218","2.24","10.2","10.3","10.4","10.2","1.96","48.6","1.33","    ","    ","    ","    "
"547",="3040","遠見","市","10/12","","29.85","+0.3","+1.02","23","0.68","29.55","29.95","29.95","29.5","1.52","23","1.33","    ","    ","    ","    "
"548",="3317","尼克森","櫃","10/12","","59.6","+2.3","+4.01","1,965","116","57.3","57.7","60","57.2","4.89","16.7","1.34","    ","    ","    ","    "
"549",="3708","上緯投控","市","10/12","","93.3","-0.7","-0.74","721","67.4","94","94.9","95.2","92.4","2.98","6.24","1.34","    ","    ","    ","    "
"550",="1762","中化生","市","10/12","","57.2","+1","+1.78","208","11.8","56.2","56.4","57.2","56","2.14","11.1","1.34","    ","    ","    ","    "
"551",="4550","長佳","櫃","10/12","","30.1","+1.25","+4.33","644","19.5","28.85","30.1","30.9","29.75","3.99","11.2","1.34","    ","    ","    ","    "
"552",="3010","華立","市","10/12","","95.9","0","0","440","42","95.9","96","96","94.8","1.25","11.1","1.34","    ","    ","    ","    "
"553",="6192","巨路","市","10/12","","84.8","+1","+1.19","203","17.1","83.8","83.7","85","83.6","1.67","9.23","1.34","    ","    ","    ","    "
"554",="2548","華固","市","10/12","","90.5","+0.6","+0.67","389","35.1","89.9","90","90.5","89.9","0.67","14.7","1.34","    ","    ","    ","    "
"555",="5202","力新","櫃","10/12","","14.7","-0.05","-0.34","217","3.2","14.75","14.8","14.95","14.5","3.05","","1.34","    ","    ","    ","    "
"556",="2496","卓越","市","10/12","","55.5","+2","+3.74","63","3.46","53.5","54.2","55.6","54","2.99","12","1.34","    ","    ","    ","    "
"557",="1710","東聯","市","10/12","","19.1","+0.35","+1.87","1,972","37.3","18.75","18.8","19.1","18.7","2.13","19.7","1.34","    ","    ","    ","    "
"558",="9935","慶豐富","市","10/12","","17.35","-0.15","-0.86","589","10.1","17.5","17.3","17.35","17","2","21.4","1.34","    ","    ","    ","    "
"559",="1472","三洋實業","市","10/12","","43.35","+0.3","+0.7","58","2.51","43.05","42","43.4","42","3.25","44.7","1.35","    ","    ","    ","    "
"560",="4746","台耀","市","10/12","","84","+0.9","+1.08","1,021","85.5","83.1","84.4","84.4","83","1.68","11.6","1.35","    ","    ","    ","    "
"561",="1516","川飛","市","10/12","","16.85","+0.05","+0.3","61","1.03","16.8","16.95","16.95","16.75","1.19","17","1.35","    ","    ","    ","    "
"562",="6615","慧智","櫃","10/12","","38.85","-0.45","-1.15","22","0.85","39.3","38.7","39.3","38.5","2.04","26.4","1.35","    ","    ","    ","    "
"563",="5244","弘凱","市","10/12","","30.85","+0.1","+0.33","60","1.85","30.75","30.75","30.85","30.6","0.81","14.3","1.35","    ","    ","    ","    "
"564",="8942","森鉅","櫃","10/12","","72.1","+0.8","+1.12","327","23.5","71.3","71.3","72.2","71.2","1.4","8.75","1.35","    ","    ","    ","    "
"565",="8401","白紗科","櫃","10/12","","20.7","0","0","48","1","20.7","21.05","21.05","20.7","1.69","11.6","1.35","    ","    ","    ","    "
"566",="1454","台富","市","10/12","","17.7","+0.05","+0.28","45","0.79","17.65","17.3","17.7","17.3","2.27","77","1.35","    ","    ","    ","    "
"567",="2461","光群雷","市","10/12","","23.1","+0.35","+1.54","301","6.92","22.75","22.75","23.1","22.7","1.76","16.6","1.35","    ","    ","    ","    "
"568",="8289","泰藝","櫃","10/12","","31","-0.4","-1.27","239","7.41","31.4","31","31.2","30.65","1.75","9.2","1.35","    ","    ","    ","    "
"569",="2108","南帝","市","10/12","","38.15","-0.05","-0.13","859","32.5","38.2","38","38.15","37.35","2.09","28.5","1.36","    ","    ","    ","    "
"570",="3466","德晉","櫃","10/12","","22.8","-0.1","-0.44","303","6.91","22.9","22.7","22.95","22.6","1.53","35.6","1.36","    ","    ","    ","    "
"571",="4155","訊映","市","10/12","","24.95","-0.15","-0.6","377","9.43","25.1","25","25.1","24.9","0.8","37.2","1.36","    ","    ","    ","    "
"572",="3028","增你強","市","10/12","","33.9","+0.65","+1.95","1,967","66.4","33.25","33.25","33.9","33.25","1.95","15.1","1.36","    ","    ","    ","    "
"573",="1541","錩泰","市","10/12","","31.15","+0.3","+0.97","4","0.12","30.85","31","31.15","31","0.49","","1.36","    ","    ","    ","    "
"574",="6477","安集","市","10/12","","37.55","+0.75","+2.04","754","28.1","36.8","37.3","37.65","36.8","2.31","13.9","1.36","    ","    ","    ","    "
"575",="3686","達能","市","10/12","","12.7","0","0","72","0.91","12.7","12.65","12.75","12.6","1.18","","1.36","    ","    ","    ","    "
"576",="3066","李洲","櫃","10/12","","17.65","-0.15","-0.84","37","0.65","17.8","17.55","17.95","17","5.34","17.5","1.36","    ","    ","    ","    "
"577",="8092","建暐","櫃","10/12","","10.8","+0.2","+1.89","79","0.84","10.6","10.75","10.8","10.6","1.89","77.1","1.36","    ","    ","    ","    "
"578",="5371","中光電","櫃","10/12","","77.1","+0.1","+0.13","1,090","83.8","77","77.4","77.7","76.4","1.69","17.4","1.36","    ","    ","    ","    "
"579",="3313","斐成","櫃","10/12","","11.45","+0.75","+7.01","1,147","13.3","10.7","11.2","11.75","11.05","6.54","","1.36","    ","    ","    ","    "
"580",="1213","大飲","市","10/12","","7.37","+0.07","+0.96","13","0.1","7.3","7.4","7.4","7.3","1.37","","1.36","    ","    ","    ","    "
"581",="5450","南良","櫃","10/12","","18","0","0","14","0.25","18","18","18","17.8","1.11","52.9","1.36","    ","    ","    ","    "
"582",="2495","普安","市","10/12","","20.3","+0.35","+1.75","977","19.8","19.95","20","20.4","20","2.01","23.3","1.37","    ","    ","    ","    "
"583",="4741","泓瀚","櫃","10/12","","37.4","+0.25","+0.67","7","0.26","37.15","37.15","37.4","37.15","0.67","19.7","1.37","    ","    ","    ","    "
"584",="8091","翔名","櫃","10/12","","84.6","+1.9","+2.3","133","11.2","82.7","83.2","84.9","82.7","2.66","10","1.37","    ","    ","    ","    "
"585",="1321","大洋","市","10/12","","35.45","+0.05","+0.14","31","1.1","35.4","35.4","35.45","35.3","0.42","65.6","1.37","    ","    ","    ","    "
"586",="4121","優盛","櫃","10/12","","23.4","+0.1","+0.43","177","4.11","23.3","23.35","23.4","23.1","1.29","25.7","1.37","    ","    ","    ","    "
"587",="2426","鼎元","市","10/12","","17.65","+0.2","+1.15","274","4.82","17.45","17.55","17.7","17.5","1.15","","1.37","    ","    ","    ","    "
"588",="8404","百和興業-KY","市","10/12","","21.3","+0.35","+1.67","43","0.91","20.95","21","21.3","21","1.43","","1.37","    ","    ","    ","    "
"589",="3221","台嘉碩","櫃","10/12","","27.65","+1.1","+4.14","726","20","26.55","26.9","27.75","26.7","3.95","61.4","1.37","    ","    ","    ","    "
"590",="1583","程泰","市","10/12","","63.3","+0.5","+0.8","6","0.38","62.8","62.8","63.3","62.8","0.8","11.6","1.37","    ","    ","    ","    "
"591",="2331","精英","市","10/12","","28.35","+0.25","+0.89","1,703","48.3","28.1","28.15","28.5","28.15","1.25","20","1.38","    ","    ","    ","    "
"592",="3303","岱稜","櫃","10/12","","26.6","+0.3","+1.14","89","2.36","26.3","26.5","26.8","26.4","1.52","15.5","1.38","    ","    ","    ","    "
"593",="5220","萬達光電","櫃","10/12","","27.95","+0.3","+1.08","15","0.42","27.65","27.8","27.95","27.8","0.54","14.3","1.38","    ","    ","    ","    "
"594",="3520","華盈","櫃","10/12","","15.75","+0.05","+0.32","157","2.47","15.7","15.65","16.1","15.6","3.18","37.5","1.38","    ","    ","    ","    "
"595",="4440","宜新實業","市","10/12","","26.1","-0.45","-1.69","177","4.62","26.55","26.55","26.55","26","2.07","16.6","1.38","    ","    ","    ","    "
"596",="6674","鋐寶科技","市","10/12","","27.2","+0.2","+0.74","4","0.11","27","27.05","27.35","27.05","1.11","","1.38","    ","    ","    ","    "
"597",="1604","聲寶","市","10/12","","29.9","+0.45","+1.53","1,299","38.6","29.45","29.5","29.95","29.35","2.04","15.5","1.38","    ","    ","    ","    "
"598",="2444","兆勁","市","10/12","","13","0","0","278","3.63","13","13","13.2","12.9","2.31","26","1.38","    ","    ","    ","    "
"599",="6207","雷科","櫃","10/12","","30.1","+0.1","+0.33","91","2.74","30","30","30.35","29.8","1.83","20.1","1.38","    ","    ","    ","    "
"600",="2034","允強","市","10/12","","27.2","+0.2","+0.74","361","9.78","27","27.05","27.25","26.9","1.3","544","1.38","    ","    ","    ","    "
"601",="6198","瑞築","櫃","10/12","","32.9","+0.5","+1.54","60","1.96","32.4","32.15","32.95","32.15","2.47","11.9","1.39","    ","    ","    ","    "
"602",="9907","統一實","市","10/12","","16.5","-0.1","-0.6","1,169","19.3","16.6","16.65","16.65","16.5","0.9","18.3","1.39","    ","    ","    ","    "
"603",="6215","和椿","市","10/12","","24.25","+0.2","+0.83","76","1.84","24.05","24.05","24.4","24.05","1.46","14.2","1.39","    ","    ","    ","    "
"604",="8111","立碁","櫃","10/12","","17.45","-0.05","-0.29","158","2.75","17.5","17.35","17.6","17.3","1.71","19.2","1.39","    ","    ","    ","    "
"605",="2543","皇昌","市","10/12","","15.5","+0.5","+3.33","2,676","42","15.3","15.7","16.1","15.2","6","24.2","1.39","    ","    ","    ","    "
"606",="5013","強新","櫃","10/12","","36","+1","+2.86","22","0.78","35","34.95","36","34.7","3.71","14","1.4","    ","    ","    ","    "
"607",="8059","凱碩","櫃","10/12","","14.25","-0.15","-1.04","94","1.34","14.4","14.3","14.35","14.1","1.74","27.4","1.4","    ","    ","    ","    "
"608",="2937","集雅社","櫃","10/12","","30.85","-0.55","-1.75","4","0.12","31.4","31","31","30.85","0.48","10.3","1.4","    ","    ","    ","    "
"609",="4555","氣立","市","10/12","","56.9","+0.4","+0.71","19","1.08","56.5","57","57","56.3","1.24","49.1","1.4","    ","    ","    ","    "
"610",="4413","飛寶企業","櫃","10/12","","15.35","+0.05","+0.33","3","0.05","15.3","15.15","15.35","15.15","1.31","18.5","1.4","    ","    ","    ","    "
"611",="4123","晟德","櫃","10/12","","45.5","+0.4","+0.89","1,217","55","45.1","45.4","45.5","45","1.11","","1.4","    ","    ","    ","    "
"612",="8472","夠麻吉","櫃","10/12","","30.7","+0.6","+1.99","7","0.21","30.1","30.9","30.9","29.85","3.49","","1.4","    ","    ","    ","    "
"613",="9962","有益","櫃","10/12","","17.3","+0.1","+0.58","108","1.86","17.2","17.2","17.3","17.1","1.16","8.36","1.4","    ","    ","    ","    "
"614",="4927","泰鼎-KY","市","10/12","","53.5","+1","+1.9","240","12.8","52.5","52.9","53.7","52.7","1.9","","1.4","    ","    ","    ","    "
"615",="1702","南僑","市","10/12","","50.6","+0.95","+1.91","927","46.8","49.65","50","50.8","49.75","2.11","21.4","1.4","    ","    ","    ","    "
"616",="1438","三地開發","市","10/12","","29.4","+0.25","+0.86","12","0.36","29.15","29.15","29.4","29.15","0.86","","1.41","    ","    ","    ","    "
"617",="1599","宏佳騰","櫃","10/12","","35.95","0","0","50","1.78","35.95","35.95","36.25","35.9","0.97","27.9","1.41","    ","    ","    ","    "
"618",="1305","華夏","市","10/12","","23","+0.2","+0.88","1,380","31.7","22.8","23.05","23.1","22.8","1.32","","1.41","    ","    ","    ","    "
"619",="3022","威強電","市","10/12","","75.5","+2.4","+3.28","1,350","101","73.1","73.2","75.9","73.1","3.83","8.13","1.41","    ","    ","    ","    "
"620",="8423","保綠-KY","櫃","10/12","","20.65","-0.1","-0.48","108","2.23","20.75","20.7","20.7","20.6","0.48","18.1","1.41","    ","    ","    ","    "
"621",="6573","虹揚-KY","市","10/12","","14.5","+0.15","+1.05","83","1.2","14.35","14.55","14.55","14.35","1.39","","1.42","    ","    ","    ","    "
"622",="3268","海德威","櫃","10/12","","21","+0.1","+0.48","16","0.34","20.9","20.9","21.2","20.9","1.44","65.6","1.42","    ","    ","    ","    "
"623",="3284","太普高","櫃","10/12","","16.3","+0.3","+1.88","79","1.28","16","16.15","16.35","16.15","1.25","21.7","1.42","    ","    ","    ","    "
"624",="6248","沛波","櫃","10/12","","26.5","0","0","194","5.12","26.5","26.45","26.5","26.3","0.75","7.93","1.42","    ","    ","    ","    "
"625",="6133","金橋","市","10/12","","13.6","+0.1","+0.74","117","1.6","13.5","13.6","13.75","13.5","1.85","18.9","1.42","    ","    ","    ","    "
"626",="5493","三聯","櫃","10/12","","48.1","-0.1","-0.21","15","0.74","48.2","48.5","48.5","48.1","0.83","14.8","1.42","    ","    ","    ","    "
"627",="2106","建大","市","10/12","","29.55","-0.15","-0.51","392","11.6","29.7","29.85","29.85","29.4","1.52","","1.42","    ","    ","    ","    "
"628",="5516","雙喜","櫃","10/12","","26.45","-0.9","-3.29","176","4.65","27.35","26.7","26.8","26","2.93","9.69","1.43","    ","    ","    ","    "
"629",="3019","亞光","市","10/12","","62.3","+0.7","+1.14","386","24","61.6","62.2","62.5","61.9","0.97","19.7","1.43","    ","    ","    ","    "
"630",="1731","美吾華","市","10/12","","21.2","+0.4","+1.92","290","6.11","20.8","20.8","21.25","20.8","2.16","16.8","1.43","    ","    ","    ","    "
"631",="6278","台表科","市","10/12","","90.9","-1.1","-1.2","1,116","102","92","92.6","92.6","90.4","2.39","9.19","1.43","    ","    ","    ","    "
"632",="6264","富裔","櫃","10/12","","7.61","-0.13","-1.68","44","0.33","7.74","7.62","7.65","7.6","0.65","","1.43","    ","    ","    ","    "
"633",="4543","萬在","櫃","10/12","","42.4","+0.15","+0.36","961","40.9","42.25","41.7","43.15","41.65","3.55","16.4","1.43","    ","    ","    ","    "
"634",="4541","晟田","櫃","10/12","","33.4","+0.2","+0.6","176","5.88","33.2","33.2","33.7","33.2","1.51","59.6","1.43","    ","    ","    ","    "
"635",="2488","漢平","市","10/12","","40.35","+2.15","+5.63","2,679","106","38.2","38.85","40.45","38.55","4.97","9.75","1.44","    ","    ","    ","    "
"636",="6227","茂綸","櫃","10/12","","41.65","-0.15","-0.36","66","2.74","41.8","41.45","41.75","41.45","0.72","7.36","1.44","    ","    ","    ","    "
"637",="1558","伸興","市","10/12","","113.5","+2.5","+2.25","225","25.4","111","112","114","111.5","2.25","31.4","1.44","    ","    ","    ","    "
"638",="3033","威健","市","10/12","","28","+0.55","+2","1,447","40.3","27.45","27.5","28.05","27.5","2","12.4","1.44","    ","    ","    ","    "
"639",="5243","乙盛-KY","市","10/12","","61.3","+1.6","+2.68","704","42.7","59.7","59.8","61.4","59.8","2.68","11.9","1.44","    ","    ","    ","    "
"640",="2643","捷迅","櫃","10/12","","67.9","-0.6","-0.88","54","3.69","68.5","68.3","68.4","67.9","0.73","5.83","1.44","    ","    ","    ","    "
"641",="3576","聯合再生","市","10/12","","14.35","-0.05","-0.35","1,882","27","14.4","14.5","14.5","14.3","1.39","","1.44","    ","    ","    ","    "
"642",="5525","順天","市","10/12","","25.05","+0.05","+0.2","53","1.33","25","25.05","25.05","24.85","0.8","51.1","1.44","    ","    ","    ","    "
"643",="4560","強信-KY","市","10/12","","35.55","0","0","55","1.95","35.55","35.55","35.55","35.4","0.42","15","1.44","    ","    ","    ","    "
"644",="6605","帝寶","市","10/12","","136.5","+2.5","+1.87","1,168","160","134","134","138.5","133.5","3.73","11.4","1.44","    ","    ","    ","    "
"645",="4561","健椿","櫃","10/12","","28.1","+0.1","+0.36","356","9.96","28","27.85","28.35","27.8","1.96","18.4","1.44","    ","    ","    ","    "
"646",="5701","劍湖山","櫃","10/12","","6.9","0","0","43","0.3","6.9","6.88","6.9","6.65","3.62","","1.44","    ","    ","    ","    "
"647",="8415","大國鋼","櫃","10/12","","33.5","-0.05","-0.15","71","2.39","33.55","33.55","33.6","33.4","0.6","9.49","1.44","    ","    ","    ","    "
"648",="1526","日馳","市","10/12","","33.85","-0.25","-0.73","161","5.44","34.1","33.9","33.95","33.8","0.44","8.26","1.44","    ","    ","    ","    "
"649",="2440","太空梭","市","10/12","","13.5","+0.15","+1.12","201","2.7","13.35","13.35","13.55","13.3","1.87","","1.45","    ","    ","    ","    "
"650",="5251","天鉞電","櫃","10/12","","17.95","0","0","40","0.72","17.95","18.2","18.3","17.9","2.23","","1.45","    ","    ","    ","    "
"651",="5464","霖宏","櫃","10/12","","27.85","+0.05","+0.18","48","1.34","27.8","27.8","28.2","27.8","1.44","11","1.45","    ","    ","    ","    "
"652",="3229","晟鈦","市","10/12","","14.2","-0.1","-0.7","29","0.41","14.3","14.25","14.25","14.2","0.35","","1.45","    ","    ","    ","    "
"653",="8131","福懋科","市","10/12","","38.8","0","0","184","7.13","38.8","38.8","38.8","38.55","0.64","12.5","1.45","    ","    ","    ","    "
"654",="8916","光隆","櫃","10/12","","52.5","-0.1","-0.19","116","6.06","52.6","52.5","52.6","52.2","0.76","9.19","1.45","    ","    ","    ","    "
"655",="1240","茂生農經","櫃","10/12","","46.6","-0.85","-1.79","12","0.56","47.45","46.6","46.6","45.8","1.69","75.2","1.45","    ","    ","    ","    "
"656",="1219","福壽","市","10/12","","19.7","0","0","324","6.38","19.7","19.8","19.8","19.65","0.76","51.8","1.45","    ","    ","    ","    "
"657",="9938","百和","市","10/12","","54.8","-0.4","-0.72","924","50.7","55.2","55.2","55.3","54.6","1.27","23","1.45","    ","    ","    ","    "
"658",="6558","興能高","市","10/12","","22.6","+0.15","+0.67","24","0.53","22.45","22.4","22.6","22.4","0.89","","1.45","    ","    ","    ","    "
"659",="3021","鴻名","市","10/12","","22.45","+0.4","+1.81","133","2.97","22.05","22.15","22.5","22.15","1.59","12.5","1.45","    ","    ","    ","    "
"660",="6167","久正","櫃","10/12","","15.85","+0.1","+0.63","431","6.86","15.75","15.8","16.2","15.75","2.86","10.8","1.46","    ","    ","    ","    "
